customer_id,tenure_months,monthly_charge,total_charges,contract_type,payment_method,paperless_billing,tech_support,online_security,streaming_tv,avg_monthly_gb,num_complaints,satisfaction_score,churn
1181,62,116.65589185551433,3468.760254741638,One year,Mailed check,Yes,Yes,Yes,Yes,68.24288961140917,0,3,1
1182,57,64.07390410842635,2404.413535845562,One year,Bank transfer,No,Yes,Yes,Yes,24.396173507155282,0,3,0
1183,16,46.04031087879084,2348.1540759182744,One year,Bank transfer,Yes,No,No,Yes,60.3870954621713,0,3,0
1184,56,103.839963809219,4919.8484020607775,Month-to-month,Electronic check,Yes,Yes,Yes,No,25.652277972418492,0,4,1
1185,10,91.56207169717858,2022.9797578585951,Month-to-month,Electronic check,No,No,Yes,Yes,36.522346532425566,0,4,1
1186,30,88.69414350035103,1875.2476196888847,Month-to-month,Credit card,No,No,Yes,No,88.97212595373504,0,2,1
1187,25,109.31137413224725,1661.1614192850066,One year,Credit card,No,No,No,Yes,50.03620393750534,1,1,1
1188,5,88.94171338713247,4484.271182781411,Two year,Credit card,No,No,Yes,No,60.025182066156816,1,1,1
1189,65,48.37979430415491,2533.9467478810734,Month-to-month,Bank transfer,No,No,Yes,Yes,18.927682941060166,0,1,1
1190,49,89.38631618757323,3040.070939655114,Month-to-month,Electronic check,Yes,Yes,No,No,13.150606981594592,0,3,1
1191,3,50.58135112836639,986.0105471117355,Month-to-month,Credit card,No,Yes,Yes,Yes,41.31802580480479,0,2,1
1192,45,95.92389796569951,2750.6175640241418,Two year,Bank transfer,No,Yes,Yes,No,85.53854991329243,0,3,0
1193,14,81.9747854491566,1445.7761450555927,Two year,Credit card,No,No,No,Yes,24.092366094754013,1,2,1
1194,30,27.741155198475056,3680.1209141880995,Month-to-month,Mailed check,No,Yes,No,No,62.16924551932246,0,5,0
1195,68,71.2835362435142,4179.388909082672,Month-to-month,Bank transfer,Yes,No,Yes,Yes,87.209621762628,0,4,1
1196,18,54.330096919574096,3602.57239144326,Month-to-month,Credit card,Yes,Yes,Yes,No,93.4410423906408,0,3,1
1197,62,52.85706327322943,3678.196414724261,One year,Credit card,Yes,No,Yes,Yes,99.3790267243688,0,5,1
1198,37,80.22563023772572,2611.126050185633,One year,Mailed check,Yes,Yes,No,No,76.2957160012626,1,1,0
1199,25,52.23248244694249,3589.3784760372628,Month-to-month,Mailed check,No,No,No,Yes,7.501011778043765,0,5,0
1200,48,97.68937482048727,2171.1659839899853,Two year,Credit card,Yes,No,Yes,Yes,87.14619933027932,0,4,1
1201,65,27.079143601117444,3292.2968522951037,Month-to-month,Credit card,Yes,No,Yes,Yes,88.56368752035847,0,4,0
1202,53,86.03882523958255,1369.2921295905219,Month-to-month,Electronic check,No,Yes,Yes,No,55.72828392017257,0,4,1
1203,15,100.91948036567412,441.8093603288497,One year,Credit card,No,No,Yes,Yes,6.743166088575581,0,5,0
1204,49,87.283168992043,2126.018994197646,Month-to-month,Credit card,No,No,Yes,Yes,47.66653112658288,0,1,1
1205,68,69.72291950199957,2362.712963324401,Two year,Electronic check,No,No,No,Yes,21.07000358781177,1,3,0
1206,12,115.03070137361811,1356.395075124581,Month-to-month,Electronic check,No,No,No,No,44.21070675288995,0,1,1
1207,59,49.99384897980636,3665.7766401954646,Month-to-month,Credit card,No,Yes,Yes,No,72.41264776505518,1,2,1
1208,37,21.916788752497776,460.3973469837681,One year,Electronic check,Yes,No,No,Yes,66.75506465571388,0,2,0
1209,61,63.198937146344086,1191.4667894580239,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes,77.99918396033632,0,3,1
1210,43,23.301193590032725,3767.9671204227716,Month-to-month,Mailed check,No,No,Yes,No,47.65227406345088,0,4,1
1211,70,115.39367525264088,2241.908941326061,Two year,Bank transfer,Yes,Yes,No,No,51.07920833222307,0,3,1
1212,39,40.99180457480515,3555.889757792631,Month-to-month,Mailed check,No,Yes,Yes,No,93.56892379103347,1,5,1
1213,56,98.89270239488795,2880.6808011396215,Month-to-month,Mailed check,No,No,No,Yes,63.11836837648439,0,4,1
1214,63,97.45720831743648,4758.492474987076,Two year,Credit card,Yes,Yes,No,Yes,74.75406306310934,0,3,0
1215,46,41.772889968293356,3029.1995803418818,Month-to-month,Mailed check,Yes,No,No,No,66.45172365318696,0,3,1
1216,11,82.12265304801673,172.85797429304654,Month-to-month,Bank transfer,Yes,Yes,No,Yes,64.04854135698085,1,5,1
1217,62,24.807896848645022,1829.0990174712365,One year,Credit card,Yes,No,Yes,No,91.35421494348167,0,5,1
1218,25,68.35745857038674,800.9973428030677,Month-to-month,Electronic check,Yes,No,No,No,35.64857943791912,0,1,1
1219,71,21.464712727248674,4630.7050202287455,Two year,Bank transfer,No,Yes,Yes,No,42.76903317221087,1,2,1
1220,52,112.11438801808418,609.6610259968936,Month-to-month,Credit card,Yes,Yes,No,No,37.97504030878698,0,3,0
1221,4,117.60860241995717,1999.7626493423286,One year,Mailed check,Yes,Yes,No,Yes,76.51969057254868,0,1,1
1222,59,42.22827666385852,1207.8860487707916,Month-to-month,Bank transfer,No,No,No,No,86.84196153544822,0,4,1
1223,20,40.81060345963728,4248.9377529439935,Month-to-month,Mailed check,Yes,No,No,Yes,35.7502400164458,0,4,1
1224,63,95.37201765621296,1611.9758381856932,One year,Credit card,Yes,Yes,No,Yes,14.234706896232396,0,2,0
1225,54,45.33793988293345,4960.278067398961,Month-to-month,Credit card,Yes,Yes,No,No,49.41066199593469,0,4,1
1226,57,109.5076559161845,289.2213675000294,One year,Electronic check,Yes,Yes,No,Yes,98.43285466744163,0,2,0
1227,41,77.39291361229823,728.5561850665727,Month-to-month,Electronic check,Yes,No,Yes,Yes,20.368176501737445,0,4,1
1228,3,55.077762301031214,1200.7300045026348,One year,Bank transfer,No,No,No,Yes,45.200093805376554,0,4,0
1229,6,103.26937463494201,4074.419596980781,Month-to-month,Electronic check,Yes,No,No,No,27.138680329450125,2,3,1
1230,5,69.34067004133952,4404.734324413677,One year,Mailed check,Yes,Yes,No,No,92.26788836351784,0,5,0
1231,5,111.16329137084756,450.11176498616953,One year,Mailed check,No,No,No,No,55.091730756653455,1,3,0
1232,54,112.8014236729381,259.0546946351544,Month-to-month,Electronic check,Yes,No,Yes,Yes,57.87444590663742,2,1,1
1233,47,36.54201521284094,3748.328599812439,Month-to-month,Electronic check,No,No,Yes,Yes,0.8261246630100416,0,5,1
1234,49,20.232340613193028,753.424833092706,Month-to-month,Electronic check,No,No,No,No,65.27797554521928,1,3,1
1235,9,118.39309401424022,751.693076665732,Month-to-month,Bank transfer,No,Yes,Yes,Yes,30.63524214080494,0,5,0
1236,20,110.61375361274794,209.59601902270342,One year,Bank transfer,Yes,No,No,No,51.34163438191972,0,5,0
1237,61,25.544523570384143,344.05860015876715,Month-to-month,Mailed check,Yes,No,No,No,53.10673828665976,0,5,0
1238,35,103.30342639410699,1392.0097471178967,Two year,Bank transfer,Yes,No,Yes,No,59.22245267713527,1,4,0
1239,50,65.78049325592066,418.5268981129509,Month-to-month,Bank transfer,Yes,No,No,Yes,82.35393905554422,0,5,0
1240,62,45.89616050249752,1907.5075491304503,Two year,Credit card,No,Yes,No,Yes,29.8934638579333,1,4,0
1241,17,107.87465236769299,4180.597653014011,Month-to-month,Mailed check,No,Yes,Yes,No,25.616138420380942,1,5,1
1242,3,39.66672323903073,1698.969260875804,Two year,Mailed check,No,No,No,No,79.58088478426211,1,4,0
1243,32,114.7299999420067,3666.387396638921,Month-to-month,Electronic check,Yes,Yes,Yes,No,71.87185706610951,1,5,1
1244,13,40.56214876993411,560.1588276720474,Month-to-month,Credit card,No,No,No,Yes,22.561493784228382,1,1,1
1245,68,81.36831877287435,3330.938418355515,Two year,Electronic check,Yes,No,Yes,No,0.08363563755651171,0,3,1
1246,14,42.30863345289748,1652.0611979614316,Month-to-month,Bank transfer,No,Yes,No,No,66.59363177566821,0,5,1
1247,11,74.56686649686347,3773.7891056154867,Month-to-month,Mailed check,No,No,Yes,Yes,15.717802690573723,1,1,1
1248,56,88.39751299151413,767.6348688762712,One year,Bank transfer,No,No,No,Yes,95.69962818093948,0,3,1
1249,67,39.022793082013756,4499.628551045961,One year,Bank transfer,Yes,Yes,No,Yes,60.44072833953956,0,2,0
1250,29,72.08857827006793,1288.6282941998893,Month-to-month,Credit card,No,Yes,Yes,No,84.96518215238376,1,5,0
1251,9,66.9059744390119,1830.3751870777646,Month-to-month,Credit card,No,No,No,Yes,80.56215182520913,0,2,1
1252,67,27.103742140334123,4755.885483008404,One year,Mailed check,Yes,No,No,No,55.77977246769959,0,3,1
1253,25,101.8307817675303,2934.5635626812086,Month-to-month,Mailed check,No,No,No,No,43.83507136175798,0,3,1
1254,42,53.56824006428417,1892.2804429188077,Two year,Credit card,No,No,No,No,49.6798408095859,0,5,0
1255,9,77.45821975518795,4753.050520464795,One year,Credit card,Yes,Yes,No,Yes,80.29887404568787,0,1,0
1256,40,71.47842349331344,1712.4793427611569,One year,Credit card,Yes,No,No,No,64.04507055450019,1,5,0
1257,25,71.32605045704423,564.866492108381,Month-to-month,Credit card,Yes,Yes,Yes,Yes,20.571718100825464,0,1,0
1258,5,30.722239420848744,4984.559550511157,Two year,Mailed check,Yes,Yes,No,Yes,60.93551196655884,0,5,0
1259,11,62.34820092493328,1412.440110738678,Month-to-month,Mailed check,No,Yes,No,Yes,40.46665789361159,0,1,0
1260,59,65.23667592065702,4271.163458628076,Two year,Bank transfer,No,Yes,No,No,6.129750728424588,0,4,0
1261,38,93.36428403644484,911.1498946331276,Month-to-month,Bank transfer,Yes,No,Yes,Yes,38.1269193769577,0,1,1
1262,5,104.00188319206985,3683.634461709152,One year,Bank transfer,No,Yes,Yes,No,22.760153122872563,0,1,1
1263,48,74.4982278100018,2669.802032914035,One year,Mailed check,No,Yes,No,No,83.85845337841683,0,3,0
1264,18,28.678295406499046,4906.442135621635,Month-to-month,Electronic check,Yes,Yes,Yes,Yes,10.499946192264254,0,2,0
1265,70,43.684947059654625,2808.8687448527576,Month-to-month,Bank transfer,No,No,Yes,No,36.06234493034256,0,5,1
1266,37,36.49340268527311,222.5742442651852,Month-to-month,Electronic check,No,No,Yes,Yes,69.54919813077453,1,3,1
1267,60,32.46150631891247,3059.0021491580305,Month-to-month,Electronic check,No,No,No,Yes,89.73919177403023,1,2,1
1268,48,56.58992986178076,812.0506360494676,Month-to-month,Electronic check,Yes,No,No,Yes,33.531671005831654,0,3,1
1269,28,42.9393502154382,4012.850484882227,Month-to-month,Credit card,No,No,No,Yes,60.643852579931504,0,3,1
1270,69,41.83031118115123,4297.184162800505,One year,Mailed check,No,Yes,Yes,No,37.36495900698219,0,5,0
1271,40,25.469317457626765,2462.2582420941,One year,Mailed check,No,No,Yes,Yes,20.28811353818909,0,4,1
1272,45,21.767004479543388,3937.7851395562634,Month-to-month,Bank transfer,Yes,Yes,No,No,32.57178009813554,0,3,0
1273,62,30.27682426497818,811.0426038598652,One year,Bank transfer,Yes,Yes,No,No,63.590216323130655,0,5,0
1274,58,37.219747942363306,2511.183114024666,Two year,Mailed check,No,No,Yes,Yes,71.63393386122834,1,1,1
1275,67,63.098372884820314,2030.3268969838648,Month-to-month,Credit card,No,No,No,No,37.06056054687187,0,2,1
1276,56,71.05202612988447,3095.4551965600986,Month-to-month,Mailed check,Yes,No,Yes,Yes,15.25320491849862,0,5,0
1277,40,34.059191817336554,317.9382251354839,Month-to-month,Electronic check,Yes,Yes,No,Yes,13.955751235587211,0,4,0
1278,40,62.478334152418626,3785.401907418274,One year,Mailed check,Yes,No,Yes,Yes,81.26140995632637,0,5,1
1279,33,54.17488423259273,487.73351842595,One year,Credit card,Yes,No,No,No,65.32735209589215,0,5,0
1280,6,38.3423643497956,3316.7104358978077,One year,Mailed check,No,Yes,No,Yes,72.80308066304502,0,1,0
1281,19,20.684074814836354,190.4404051457267,Month-to-month,Mailed check,Yes,Yes,Yes,No,48.82542176322192,1,2,1
1282,40,66.70178665217418,4176.251512407975,Two year,Mailed check,Yes,No,No,Yes,45.73197809535306,0,2,1
1283,59,88.56517492651993,956.0281880965284,Month-to-month,Electronic check,Yes,Yes,Yes,No,21.11501312571611,1,4,1
1284,59,42.6277334143807,2625.937632287253,Month-to-month,Bank transfer,Yes,Yes,Yes,Yes,16.833970321569403,0,2,0
1285,48,33.180682989667936,1381.3152282653348,Month-to-month,Credit card,No,Yes,Yes,No,15.39133445541263,0,1,1
1286,41,108.70427444469618,3640.9712900992354,Month-to-month,Electronic check,No,Yes,No,Yes,99.17886474413314,0,4,1
1287,13,47.502477248779776,1674.6203909296341,One year,Mailed check,No,Yes,Yes,No,82.08917350413296,1,1,0
1288,45,42.36126197926647,3650.5850485827546,One year,Mailed check,No,Yes,No,Yes,62.61296070694824,0,1,1
1289,53,105.70969396099159,1495.868913493835,Two year,Bank transfer,Yes,Yes,No,No,21.440391663062584,0,5,0
1290,42,101.71070991667612,3787.118145585224,Month-to-month,Bank transfer,No,No,No,Yes,33.765880757681586,1,5,1
1291,63,64.83464705246337,249.96693205083076,Two year,Bank transfer,No,Yes,Yes,No,35.07857162465904,1,5,1
1292,27,68.92388614277745,1488.2255433318574,One year,Electronic check,Yes,No,Yes,Yes,47.76734060144403,0,3,0
1293,38,41.774870483402196,2543.304181557367,Month-to-month,Credit card,No,No,Yes,Yes,42.19967942905009,0,1,1
1294,60,27.830167047955747,320.79195140665485,Two year,Bank transfer,No,No,Yes,Yes,93.41531841565825,1,2,1
1295,7,77.34318253556611,1011.5669007192654,One year,Mailed check,No,Yes,No,No,72.08096625742834,0,4,0
1296,5,29.834492159021313,4679.231210041896,Month-to-month,Credit card,Yes,Yes,No,No,8.140524398976645,0,3,0
1297,45,64.92745469566498,4886.487899382927,Two year,Mailed check,Yes,No,Yes,Yes,35.9956800067445,0,5,1
1298,58,114.04971985130108,3724.7747422133793,One year,Mailed check,Yes,No,No,No,13.29626294952152,0,3,1
1299,31,115.28343891705843,1335.7802480228731,One year,Credit card,No,Yes,Yes,Yes,27.9354554933974,0,3,0
1300,23,43.933228654735856,1376.5354826362482,Two year,Electronic check,Yes,Yes,Yes,Yes,95.88930033540778,0,1,1
1301,42,82.41134200456544,3264.372753195857,Month-to-month,Credit card,Yes,No,No,Yes,70.52635451749907,0,1,1
1302,10,67.40762641078577,676.2381213336387,One year,Bank transfer,No,Yes,No,No,0.7852196049382476,1,2,1
1303,32,107.5685127586106,4746.7159641087965,One year,Credit card,Yes,No,No,Yes,32.88612924425247,0,4,0
1304,53,47.143086427605326,1201.5832075999044,Month-to-month,Bank transfer,No,No,No,No,43.87017370344164,0,4,1
1305,30,20.370240683241686,4998.214564584675,Month-to-month,Bank transfer,No,Yes,Yes,No,60.250142903276725,0,5,0
1306,39,36.25612059314151,2529.095596982056,One year,Credit card,Yes,Yes,No,Yes,49.97270179846504,0,2,1
1307,31,54.952280116939804,3880.006946065388,Month-to-month,Credit card,No,No,No,No,6.977275060293319,1,4,1
1308,2,51.57211297704886,110.70206307723043,One year,Bank transfer,No,No,No,No,51.55474686834817,1,3,1
1309,12,99.1362919122886,4454.857383283045,Two year,Mailed check,No,No,No,No,13.025927605307498,0,3,1
1310,39,88.05606661388379,1423.0100194248441,Month-to-month,Credit card,Yes,No,Yes,Yes,51.91997687316403,0,4,1
1311,66,49.95563196148973,3372.8900482855197,Month-to-month,Electronic check,No,Yes,No,Yes,24.606860997210532,0,3,1
1312,13,65.77438171662133,4051.140875888589,Month-to-month,Bank transfer,Yes,No,Yes,No,14.419229907570019,1,3,1
1313,46,29.55591039583352,904.3239287391101,One year,Mailed check,Yes,No,No,No,28.792293910549493,0,5,0
1314,27,109.81464448201008,2268.2964585132218,Two year,Credit card,No,No,No,Yes,9.962207853132842,0,3,0
1315,17,113.54248244485342,2519.7961091944244,Month-to-month,Credit card,No,Yes,Yes,Yes,28.398372331981392,0,4,0
1316,60,117.98035353809381,1629.3853801621021,Month-to-month,Mailed check,No,No,No,No,86.69327045695222,0,1,1
1317,64,106.85528307858377,2460.603565672009,One year,Electronic check,No,No,Yes,Yes,30.717069716350277,0,3,1
1318,35,37.39608876962255,1655.9737225111564,One year,Bank transfer,No,No,Yes,Yes,47.02220341454887,0,4,0
1319,70,24.619648320162884,1867.6639507705252,Month-to-month,Credit card,Yes,No,No,No,51.98083582196082,0,3,1
1320,30,77.9596727412674,3379.722775643421,One year,Electronic check,Yes,Yes,Yes,Yes,17.829075933445804,1,2,0
1321,71,111.26050268831104,3199.7070146944857,Month-to-month,Bank transfer,No,Yes,Yes,No,44.178445899230276,0,5,0
1322,63,37.73513616597428,1238.1020564078738,One year,Electronic check,Yes,No,No,No,85.2981121582616,0,1,1
1323,28,20.704291462414186,4497.66613549758,Month-to-month,Bank transfer,Yes,No,No,No,8.052707377203117,1,3,1
1324,60,100.54960460322444,4327.663873789814,Month-to-month,Bank transfer,Yes,Yes,No,No,92.28196217755806,1,4,1
1325,37,27.6795684286734,2594.508202780763,Two year,Electronic check,No,Yes,No,Yes,87.11135689167061,1,1,1
1326,22,61.37060319100304,2222.9286392091767,Month-to-month,Bank transfer,Yes,No,No,Yes,85.582951869155,0,3,1
1327,68,87.8887337188785,1946.5943166221332,Month-to-month,Credit card,Yes,No,No,Yes,19.854277567046562,2,2,1
1328,20,43.679758545618014,3565.612801465552,Two year,Credit card,Yes,No,No,Yes,48.43135985164852,0,4,0
1329,68,28.396256344672672,3391.1636803264055,One year,Electronic check,No,Yes,Yes,No,61.61554705059014,0,5,0
1330,64,97.00212284558286,1061.2849739960955,Month-to-month,Electronic check,Yes,No,No,Yes,9.994992401174663,0,3,1
1331,17,83.01750848870415,3390.14435337177,One year,Bank transfer,No,No,Yes,No,55.684551253559746,0,4,1
1332,12,118.84904844868048,1336.9128510999958,Two year,Bank transfer,Yes,No,Yes,No,84.00432135278237,0,3,1
1333,22,54.43080333199593,190.93584896527528,One year,Electronic check,No,Yes,No,No,93.6553939118977,1,5,0
1334,17,26.17623862901997,3526.1225199331475,Month-to-month,Mailed check,Yes,No,No,Yes,27.832852654460382,2,2,1
1335,10,93.43500353352958,3259.488652057673,One year,Electronic check,No,Yes,Yes,No,28.87393224656547,0,5,0
1336,65,72.17334188532456,2112.965385634273,One year,Mailed check,Yes,Yes,Yes,No,27.07306173699112,0,5,0
1337,22,41.3203931389135,2675.86167400558,Two year,Mailed check,No,No,Yes,Yes,15.345007311391035,0,5,0
1338,50,98.17289890047594,4741.129039358222,Month-to-month,Electronic check,No,Yes,Yes,No,43.071375381557175,1,1,1
1339,14,40.37554858499438,3016.4808864366446,One year,Electronic check,Yes,Yes,Yes,Yes,78.44688482460064,0,4,0
1340,64,46.06616548329366,3323.631283149004,Month-to-month,Electronic check,Yes,Yes,No,Yes,71.2088640618199,1,3,1
1341,47,29.252855436671915,413.16547265079134,One year,Mailed check,No,No,Yes,No,90.031935131796,0,2,0
1342,29,59.94322790308544,913.3728573081137,Two year,Credit card,No,Yes,Yes,No,35.57414827099363,0,3,0
1343,36,61.89292239374189,1574.666154416782,Month-to-month,Credit card,Yes,No,No,Yes,57.22192517552082,1,1,1
1344,52,71.45617903482984,2742.958658337901,Month-to-month,Electronic check,No,No,No,Yes,76.65354945822469,0,2,1
1345,7,90.89642671237775,3905.295390318274,One year,Electronic check,Yes,No,Yes,No,89.81733040862908,1,1,1
1346,29,110.61009286804259,1674.0803011640764,One year,Bank transfer,Yes,No,No,No,87.17543119899618,1,3,1
1347,11,33.77340988878086,1846.2739093459923,Month-to-month,Bank transfer,No,No,Yes,No,46.551759442957355,0,2,1
1348,33,25.434809834865707,1355.1393373513692,One year,Bank transfer,Yes,Yes,No,No,90.68578336847781,0,3,0
1349,6,21.85312335943333,1347.585713546999,Two year,Electronic check,No,Yes,Yes,No,44.40557592929125,1,4,0
1350,32,34.36213780688163,4749.4328448845035,One year,Credit card,Yes,No,No,No,90.28322179888077,0,1,0
1351,51,85.79494857816259,3213.7401801325614,One year,Credit card,Yes,No,No,No,77.69708068947061,0,4,0
1352,58,92.74770779964966,863.9160933457395,Month-to-month,Electronic check,Yes,Yes,No,No,22.16479221926302,0,4,0
1353,26,98.65057135281222,3639.0180326128734,Two year,Electronic check,Yes,No,Yes,No,92.96676741531098,0,3,1
1354,46,44.37082119043427,3637.903602464142,Month-to-month,Mailed check,Yes,No,No,No,24.246459093381578,1,3,1
1355,29,50.58948132615199,3365.7039606631547,Month-to-month,Mailed check,Yes,No,Yes,Yes,90.84199621808489,0,5,1
1356,4,68.31346455654995,760.1301809442517,Month-to-month,Credit card,Yes,Yes,Yes,Yes,61.51090694490461,0,5,0
1357,13,26.31830968602265,2099.158269000976,One year,Bank transfer,Yes,No,Yes,Yes,66.7376107200657,0,2,0
